step,"Flow: (0.04) S -> E, 
inducing by: I, ","Flow: (0.01) E -> I, 
 not inducing","Flow: (0.005) I -> R, 
 not inducing"
447,"0,15362178131134008","0,25497004242057175","0,1834732075264326"
448,"0,1516842389240469","0,25395655980947945","0,1838306917009033"
449,"0,14976069010643656","0,25293383660062513","0,1841813210414462"
450,"0,14785132927861416","0,25190210513568323","0,1845250836192421"
451,"0,14595634173120034","0,2508615973771125","0,1848619687268243"
452,"0,14407590371508278","0,24981254482065335","0,18519196687007575"
453,"0,1422101825360816","0,24875517840959765","0,18551506975982865"
454,"0,14035933665430692","0,2476897284508625","0,18583127030307747"
455,"0,1385235157879867","0,24661642453289695","0,18614056259381642"
456,"0,13670286102154444","0,24553549544544787","0,18644294190351182"
457,"0,13489750491770486","0,2444471691012088","0,1867384046712215"
458,"0,13310757163341067","0,24335167245937378","0,1870269484933714"
459,"0,13133317703933023","0,24224923145111416","0,18730857211320143"
460,"0,1295744288427419","0,2411400709069963","0,18758327540989098"
461,"0,12783142671358055","0,24002441448635373","0,18785105938737648"
462,"0,126104262413434","0,238902484608626","0,18811192616287137"
463,"0,124393019927281","0,2377745023866741","0,18836587895510015"
464,"0,12269777559776396","0,23664068756208018","0,188612922072258"
465,"0,12101859826179351","0,23550125844243702","0,18885306089970708"
466,"0,11935554938928405","0,2343564318406306","0,18908630188742073"
467,"0,11770868322382447","0,23320642301611713","0,1893126525371868"
468,"0,11607804692509031","0,2320514456181942","0,1895321213895814"
469,"0,11446368071280867","0,23089171163126318","0,18974471801072448"
470,"0,1128656180120901","0,22972743132207865","0,18995045297882718"
471,"0,11128388559994648","0,22855881318897875","0,19014933787054344"
472,"0,10971850375281825","0,22738606391308844","0,1903413852471356"
473,"0,10816948639493773","0,22620938831148574","0,19052660864046533"
474,"0,10663684124736113","0,2250289892923203","0,19070502253882043"
475,"0,10512056997750538","0,22384506781187072","0,19087664237258792"
476,"0,10362066834903079","0,22265782283352703","0,19104148449978436"
477,"0,10213712637191583","0,2214674512886821","0,19119956619145306"
478,"0,1006699284525744","0,22027414803951442","0,1913509056169392"
479,"0,09921905354387102","0,219078105843645","0,1914955218290521"
480,"0,09778447529489494","0,21787951532064725","0,19163343474912506"
481,"0,09636616220035762","0,21667856492038973","0,19176466515198268"
482,"0,09496407774948462","0,2154754408931894","0,19188923465082472"
483,"0,0935781805742771","0,21427032726175235","0,19200716568203655"
484,"0,09220842459702246","0,2130634057948776","0,1921184814899351"
485,"0,09085475917694014","0,21185485598289905","0,19222320611145982"
486,"0,0895171292558523","0,21064485501483943","0,19232136436081704"
487,"0,08819547550277426","0,20943357775724958","0,19241298181408717"
488,"0,08688973445732483","0,20822119673470485","0,19249808479380298"
489,"0,0855998386718616","0,20700788211193108","0,1925767003535075"
490,"0,08432571685224978","0,20579380167753036","0,19264885626229963"
491,"0,08306729399718028","0,20457912082927757","0,19271458098937577"
492,"0,08182449153595472","0,20336400256095663","0,19277390368857528"
493,"0,08059722746466205","0,2021486074507066","0,1928268541829372"
494,"0,07938541648067438","0,20093309365084616","0,19287346294927607"
495,"0,07818897011539498","0,19971761687914444","0,19291376110278388"
496,"0,07700779686519574","0,19850233041150694","0,19294778038166566"
497,"0,07584180232048505","0,19728738507604385","0,1929755531318149"
498,"0,07469088929285235","0,19607292924848824","0,19299711229153602"
499,"0,0735549579402388","0,1948591088489319","0,19301249137632076"
500,"0,07243390589008838","0,193646067339845","0,19302172446368382"
501,"0,07132762836043695","0,19243394572534742","0,1930248461780646"
502,"0,07023601827890123","0,19122288255169828","0,19302189167580103"
503,"0,06915896639953317","0,1900130139089703","0,19301289663018054"
504,"0,0680963614175089","0,18880447343387594","0,19299789721657448"
505,"0,06704809008162513","0,18759739231371228","0,192976930097661"
506,"0,06601403730457894","0,18639189929139138","0,19295003240874123"
507,"0,06499408627101093","0,1851881206715233","0,19291724174315453"
508,"0,06398811854329392","0,18398618032751818","0,19287859613779637"
509,"0,06299601416505383","0,1827861997096759","0,19283413405874497"
510,"0,062017651762411315","0,1815882978542297","0,19278389438699964"
511,"0,06105290864293572","0,1803925913933115","0,1927279164043358"
512,"0,060101660892306875","0,17919919456580777","0,19266623977928066"
513,"0,05916378346868123","0,17800821922907276","0,19259890455321332"
514,"0,05823915029476272","0,1768197748714688","0,19252595112659263"
515,"0,05732763434758093","0,17563396862570177","0,192447420245317"
516,"0,05642910774598093","0,17445090528292057","0,19236335298721893"
517,"0,05554344183583222","0,17327068730755116","0,1922737907486974"
518,"0,05467050727296611","0,172093414852834","0,19217877523149166"
519,"0,053810174103852325","0,17091918577703533","0,19207834842959837"
520,"0,05296231184402881","0,1697480956603035","0,19197255261633558"
521,"0,05212678955429932","0,16858023782214077","0,19186143033155542"
522,"0,051303475914716005","0,16741570333946235","0,19174502436900834"
523,"0,05049223929636542","0,1662545810652149","0,19162337776386065"
524,"0,049692947830978065","0,16509695764752638","0,19149653378036743"
525,"0,04890546947838332","0,16394291754936088","0,19136453589970323"
526,"0,04812967209183233","0,16279254306865112","0,19122742780795154"
527,"0,04736542348121355","0,16164591435888295","0,19108525338425505"
528,"0,04661259147418629","0,16050310945010626","0,19093805668912822"
529,"0,04587104397525883","0,15936420427034706","0,1907858819529331"
530,"0,045140649022838916","0,1582292726673962","0,19062877356452018"
531,"0,044421274844285125","0,15709838643095062","0,19046677606003456"
532,"0,04371278990898883","0,15597161531508397","0,19029993411188917"
533,"0,04301506297951683","0,15484902706102302","0,1901282925179051"
534,"0,04232796316084597","0,15373068742020798","0,18995189619062072"
535,"0,041651359947721386","0,15261666017761435","0,18977079014676865"
536,"0,04098512327017059","0,15150700717531543","0,18958501949692289"
537,"0,04032912353720652","0,15040178833626397","0,18939462943531485"
538,"0,03968323167875263","0,1493010616882734","0,1891996652298196"
539,"0,03904731918582395","0,1482048833881782","0,18900017221211182"
540,"0,03842125814899806","0,14711330774615466","0,18879619576799214"
541,"0,03780492129521045","0,1460263872501831","0,18858778132788295"
542,"0,037198182022908866","0,14494417259063336","0,18837497435749445"
543,"0,036600914435601324","0,14386671268495613","0,18815782034866016"
544,"0,03601299337383292","0,14279405470246256","0,18793636481034162"
545,"0,03543429444562626","0,14172624408917625","0,18771065325980224"
546,"0,034864694055420656","0,14066332459274075","0,18748073121394915"
547,"0,03430406943154509","0,13960533828736757","0,1872466441808431"
548,"0,03375229865226005","0,13855232559880934","0,1870084376513757"
549,"0,033209260670403015","0,13750432532934384","0,18676615709111286"
550,"0,03267483533667241","0,13646137468275446","0,186519847932304"
551,"0,03214890342158485","0,13542350928929364","0,18626955556605626"
552,"0,03163134663613982","0,13439076323061655","0,18601532533467247"
553,"0,031122047651226305","0,13336316906467177","0,1857572025241522"
554,"0,03062089011580512","0,1323407578505373","0,1854952323568548"
555,"0,03012775867390086","0,13132355917319","0,1852294599843232"
556,"0,029642538980436586","0,13031160116819712","0,18495993048026754"
557,"0,029165117715944537","0,1293049105463195","0,18468668883370717"
558,"0,028695382600185542","0,12830351261801576","0,18440977994227023"
559,"0,028233222404709327","0,12730743131783745","0,18412924860564897"
560,"0,027778526964387793","0,12631668922870617","0,18384513951920992"
561,"0,027331187187952778","0,125331307606063","0,1835574972677574"
562,"0,026891095067569357","0,12435130640188191","0,18326636631944893"
563,"0,02645814368747538","0,12337670428853878","0,1829717910198611"
564,"0,026032227231717418","0,12240751868252815","0,1826738155862045"
565,"0,0256132409910129","0,12144376576802003","0,1823724841016861"
566,"0,025201081368767645","0,12048546052024996","0,1820678405100178"
567,"0,024795645886277588","0,11953261672873514","0,18175992861006898"
568,"0,024396833187142922","0,11858524702031055","0,18144879205066228"
569,"0,02400454304092249","0,11764336288197887","0,18113447432551055"
570,"0,023618676346055533","0,11670697468356829","0,1808170187682929"
571,"0,023239135132077673","0,11577609170019316","0,18049646854786924"
572,"0,022865822561157215","0,11485072213451203","0,18017286666363083"
573,"0,022498642928977516","0,11393087313877846","0,17984625594098524"
574,"0,022137501664990424","0,11301655083668045","0,17951667902697419"
575,"0,02178230533206557","0,11210776034496356","0,17918417838602274"
576,"0,02143296162555946","0,11120450579483457","0,17884879629581743"
577,"0,021089379371827914","0,11030679035314181","0,17851057484331254"
578,"0,02075146852620487","0,10941461624332867","0,17816955592086167"
579,"0,02041914017047002","0,10852798476615742","0,177825781222474"
580,"0,02009230650982717","0,10764689632020055","0,1774792922401924"
581,"0,01977088086941477","0,10677135042209682","0,17713013026059243"
582,"0,019454777690369376","0,10590134572656998","0,17677833636139995"
583,"0,019143912525462582","0,10503688004620797","0,17642395140822578"
584,"0,018838202034331016","0,10417795037100051","0,1760670160514157"
585,"0,018537563978318846","0,10332455288763383","0,17570757072301366"
586,"0,018241917214951536","0,10247668299854068","0,17534565563383678"
587,"0,01795118169205914","0,10163433534070478","0,17498131077066031"
588,"0,017665278441566894","0,10079750380421831","0,17461457589351054"
589,"0,017384129572970437","0,09996618155059181","0,17424549053306407"
590,"0,017107658266512324","0,09914036103081561","0,1738740939881517"
591,"0,016835788766076304","0,09832003400317257","0,173500425323365"
592,"0,01656844637181503","0,09750519155080162","0,173124523366764"
593,"0,016305557432526662","0,09669582409901174","0,1727464267076842"
594,"0,01604704933779515","0,09589192143234689","0,17236617369464086"
595,"0,01579285050990872","0,09509347271140137","0,1719838024333294"
596,"0,01554289039557047","0,09430046648938645","0,17159935078471975"
597,"0,015297099457414644","0,09351289072844829","0,1712128563632431"
598,"0,015055409165341661","0,09273073281573796","0,17082435653506914"
599,"0,014817751987684575","0,091953979579234","0,17043388841647247"
600,"0,014584061382219236","0,0911826173033185","0,1700414888722863"
601,"0,014354271787029967","0,09041663174410752","0,16964719451444144"
602,"0,01412831861124219","0,08965600814453675","0,16925104170058977"
603,"0,013906138225633071","0,0889007312492038","0,1688530665328095"
604,"0,013687667953130795","0,08815078531896807","0,16845330485639146"
605,"0,013472846059212796","0,0874061541453097","0,16805179225870434"
606,"0,013261611742212779","0,08666682106444873","0,16764856406813738"
607,"0,013053905123546133","0,08593276897122636","0,16724365535311894"
608,"0,012849667237862898","0,08520398033274956","0,16683710092120949"
609,"0,012648840023137112","0,08448043720180069","0,1664289353182672"
610,"0,012451366310701057","0,08376212123001406","0,16601919282768485"
611,"0,012257189815232572","0,08304901368082092","0,16560790746969653"
612,"0,012066255124703263","0,08234109544216503","0,16519511300075213"
613,"0,0118785076902952","0,08163834703899041","0,16478084291295922"
614,"0,011693893816293223","0,08094074864550344","0,16436513043358936"
615,"0,01151236064995993","0,08024828009721134","0,16394800852464894"
616,"0,011333856171399854","0,07956092090273882","0,16352950988251175"
617,"0,011158329183419287","0,07887865025542543","0,16310966693761286"
618,"0,010985729301387755","0,07820144704470537","0,16268851185420194"
619,"0,010816006943107033","0,0775292898672722","0,16226607653015446"
620,"0,010649113318693186","0,07686215703803054","0,16184239259684005"
621,"0,010485000420477005","0,07620002660083716","0,16141749141904602"
622,"0,010323621012927843","0,07554287633903356","0,16099140409495497"
623,"0,010164928622605682","0,0748906837857725","0,16056416145617536"
624,"0,010008877528146077","0,07424342623414083","0,16013579406782338"
625,"0,009855422750282217","0,0736010807470809","0,15970633222865496"
626,"0,009704520041908414","0,0729636241671129","0,15927580597124708"
627,"0,009556125878188786","0,07233103312586085","0,1588442450622264"
628,"0,009410197446715016","0,07170328405338414","0,15841167900254458"
629,"0,009266692637716607","0,07108035318731744","0,15797813702779878"
630,"0,00912557003432705","0,07046221658182143","0,15754364810859636"
631,"0,008986788902909028","0,06984885011634648","0,15710824095096249"
632,"0,008850309183441643","0,06924022950421212","0,1566719439967894"
633,"0,008716091479972468","0,06863633030100441","0,15623478542432653"
634,"0,008584097051137074","0,0680371279127941","0,15579679314870992"
635,"0,00845428780074849","0,06744259760417752","0,15535799482253035"
636,"0,008326626268458936","0,06685271450614322","0,1549184178364386"
637,"0,008201075620495985","0,06626745362376638","0,15447808931978713"
638,"0,008077599640475178","0,06568678984373368","0,154037036141307"
639,"0,007956162720290993","0,06511069794170109","0,15359528490981914"
640,"0,007836729851087887","0,06453915258948699","0,15315286197497854"
641,"0,007719266614313071","0,063972128362103","0,1527097934280511"
642,"0,007603739172852459","0,06340959974462511","0,15226610510272134"
643,"0,007490114262251224","0,06285154113890738","0,15182182257593085"
644,"0,007378359182020173","0,06229792687014082","0,15137697116874577"
645,"0,0072684417870290865","0,06174873119325962","0,15093157594725273"
646,"0,007160330478988103","0,06120392829919731","0,15048566172348277"
647,"0,007053994198018037","0,060663492320995216","0,15003925305636132"
648,"0,006949402414310485","0,060127397339765444","0,14959237425268448"
649,"0,006846525119878471","0,0595956173905109","0,1491450493681199"
650,"0,006745332820398256","0,05906812646780457","0,14869730220823185"
651,"0,0066457965271429055","0,05854489853133051","0,1482491563295297"
652,"0,006547887749008059","0,05802590751128864","0,14780063504053872"
653,"0,006451578484630346","0,057511127313665825","0,14735176140289247"
654,"0,006356841214598709","0,05700053182537546","0,14690255823244633"
655,"0,006263648893758953","0,0564940949192677","0,146453048100411"
656,"0,006171974943611642","0,05599179045901261","0,14600325333450526"
657,"0,006081793244803503","0,0554935923038586","0,1455531960201278"
658,"0,005993078129712324","0,05499947431326804","0,14510289800154647"
659,"0,005905804375125421","0,05450941035143249","0,14465238088310506"
660,"0,00581994719501151","0,05402337429166942","0,14420166603044668"
661,"0,005735482233385938","0,05354134002070283","0,1437507745717528"
662,"0,0056523855572690376","0,05306328144282966","0,14329972739899755"
663,"0,005570633649737414","0,05258917248397405","0,14284854516921672"
664,"0,005490203403067874","0,05211898709563169","0,1423972483057905"
665,"0,00541107211197367","0,051652699258706046","0,14194585699973972"
666,"0,005333217466932719","0,051190282987238725","0,14149439121103455"
667,"0,00525661754760737","0,05073171233203566","0,14104287066991558"
668,"0,005181250816355294","0,050276961384191375","0,14059131487822615"
669,"0,005107096111831007","0,04982600427851302","0,140139743110756"
670,"0,005034132642677532","0,0493788151968462","0,13968817441659476"
671,"0,004962339981307632","0,048935368371304515","0,13923662762049602"
672,"0,004891698057774066","0,04849563808740455","0,13878512132425008"
673,"0,00482218715372825","0,04805959868710825","0,13833367390806584"
674,"0,004753787896466699","0,04762722457177444","0,13788230353196107"
675,"0,004686481253064596","0,047198490205021364","0,13743102813716013"
676,"0,004620248524595818","0,04677337011550179","0,13697986544749943"
677,"0,0045550713404387015","0,04635183889959273","0,13652883297083945"
678,"0,004490931652666854","0,04593387122400119","0,1360779480004832"
679,"0,004427811730524265","0,04551944182828784","0,13562722761660082"
680,"0,0043656941549839404","0,0451085255273102","0,13517668868765922"
681,"0,004304561813389343","0,044701097213586935","0,1347263478718575"
682,"0,004244397894177774","0,044297131859584955","0,13427622161856614"
683,"0,004185185881684986","0,04389660451993088","0,13382632616977122"
684,"0,00412690955103015","0,04349949033354842","0,13337667756152202"
685,"0,004069552963080378","0,04310576452572324","0,13292729162538217"
686,"0,004013100459493977","0,0427154024100968","0,13247818398988387"
687,"0,003957536657841575","0,042328379390590774","0,13202937008198493"
688,"0,0039028464468042934","0,041944670963263285","0,13158086512852793"
689,"0,0038490149814480773","0,041564252718098695","0,13113268415770163"
690,"0,0037960276785733507","0,04118710034073218","0,13068484200050362"
691,"0,003743870212139116","0,040813189614110595","0,13023735329220476"
692,"0,0036925285087606274","0,04044249642009089","0,12979023247381427"
693,"0,0036419887432797564","0,04007499674097758","0,12934349379354565"
694,"0,0035922373344071845","0,03971066666100061","0,1288971513082828"
695,"0,003543260940435524","0,039349482367734674","0,1284512188850464"
696,"0,0034950464550225057","0,03899142015346168","0,12800571020245982"
697,"0,003447581003043332","0,03863645641647729","0,12756063875221485"
698,"0,0034008519365113137","0,03828456766234295","0,12711601784053614"
699,"0,003354846830565928","0,037935730505084635","0,1266718605896452"
700,"0,003309553479527382","0,03758992166833945","0,1262281799392224"
701,"0,0032649598930168363","0,03724711798645133","0,12578498864786797"
702,"0,003221054292141377","0,03690729640551698","0,12534229929456087"
703,"0,0031778251057428936","0,03657043398438323","0,12490012428011564"
704,"0,0031352609667099542","0,03623650789559682","0,12445847582863698"
705,"0,0030933507083518393","0,03590549542630795","0,12401736598897178"
706,"0,003052083360833849","0,03557737397912839","0,12357680663615847"
707,"0,0030114481476730343","0,035252121072945446","0,12313680947287331"
708,"0,0029714344822934784","0,03492971434369273","0,12269738603087368"
709,"0,002932031964640294","0,034610131545078734","0,12225854767243778"
710,"0,002893230377851484","0,03429335054927435","0,12182030559180099"
711,"0,002855019684986812","0,03397934934756012","0,12138267081658835"
712,"0,002817390025812864","0,033668106050934385","0,12094565420924322"
713,"0,002780331713643457","0,03335959889068317","0,12050926646845168"
714,"0,002743835232234588","0,033053806218912775","0,12007351813056284"
715,"0,002707891232733081","0,03275070650904599","0,11963841957100459"
716,"0,002672490530678152","0,03245027835628286","0,11920398100569479"
717,"0,00263762410305506","0,03215250047802681","0,11877021249244774"
718,"0,002603283085400066","0,031857351714277095","0,11833712393237564"
719,"0,002569458768955909","0,031564811027988325","0,11790472507128515"
720,"0,002536142597877012","0,031274857505398004","0,11747302550106867"
721,"0,002503326166483639","0,030987470356322794","0,11704203466109031"
722,"0,0024710012165642574","0,0307026289144244","0,11661176183956647"
723,"0,002439159634725322","0,0304203126374458","0,11618221617494076"
724,"0,0024077934497877492","0,030140501107418595","0,11575340665725328"
725,"0,002376894830229329","0,02986317403084229","0,11532534212950411"
726,"0,0023464560816723436","0,02958831123883616","0,1148980312890108"
727,"0,00231646964441567","0,02931589268726452","0,11447148268875992"
728,"0,0022869280910106362","0,02904589845683603","0,11404570473875245"
729,"0,002257824123879939","0,028778308753177776","0,11362070570734285"
730,"0,0022291505729789118","0,0285131039068848","0,11319649372257203"
731,"0,002200900393498446","0,028250264373545744","0,11277307677349359"
732,"0,002173066663608894","0,027989770733745273","0,11235046271149386"
733,"0,002145642582244269","0,02773160369304391","0,11192865925160513"
734,"0,0021186214669260714","0,027475744081935916","0,11150767397381232"
735,"0,002091996751626097","0,02722217285578582","0,11108751432435295"
736,"0,0020657619846675608","0,026970871094744223","0,11066818761701011"
737,"0,0020399108266639025","0,026721820003643454","0,1102497010343988"
738,"0,00201443704849464","0,02647500091187366","0,10983206162924501"
739,"0,0019893345293176485","0,026230395273239865","0,10941527632565816"
740,"0,0019645972546172385","0,025987984665800642","0,10899935192039605"
741,"0,001940219314287438","0,02574775079168881","0,10858429508412307"
742,"0,00191619490074987","0,0255096754769148","0,10817011236266089"
743,"0,0018925183071056401","0,025273740671153146","0,10775681017823216"
744,"0,0018691839253206428","0,02503992844751267","0,10734439483069677"
745,"0,001846186244443725","0,024808221002290746","0,10693287249878085"
746,"0,0018235198488571309","0,024578600654712277","0,1065222492412984"
747,"0,0018011794165586664","0,02435104984665373","0,10611253099836548"
748,"0,00177915971747505","0,02412555114235278","0,10570372359260692"
749,"0,0017574556118058887","0,023902087228104003","0,10529583273035563"
750,"0,0017360620483977593","0,023680640911941025","0,10488886400284438"
751,"0,0017149740631478608","0,023461195123305592","0,10448282288738986"
752,"0,001694186777436726","0,023243732912704013","0,10407771474856943"
753,"0,0016736953965894796","0,023028237451351338","0,1036735448393901"
754,"0,0016534952083651392","0,022814692030803715","0,10327031830244993"
755,"0,0016335815814734673","0,02260308006257933","0,10286804017109169"
756,"0,00161394996411889","0,022393385077768273","0,10246671537054913"
757,"0,001594595882570993","0,022185590726631777","0,10206634871908524"
758,"0,0015755149397611386","0,02197968077819117","0,10166694492912298"
759,"0,0015567028139047245","0,02177563911980687","0,10126850860836832"
760,"0,0015381552571486373","0,021573449756747846","0,10087104426092552"
761,"0,0015198680942434492","0,021373096811751854","0,10047455628840463"
762,"0,0015018372212399125","0,02117456452457677","0,10007904899102135"
763,"0,0014840586042093194","0,020977837251543403","0,09968452656868915"
764,"0,001466528277987298","0,020782899465070063","0,0992909931221034"
765,"0,0014492423449406276","0,020589735753199237","0,09889845265381825"
766,"0,001432196973756648","0,02039833081911665","0,09850690906931515"
767,"0,0014153883982548688","0,02020866948066305","0,09811636617806416"
768,"0,0013988129162203706","0,02002073666983897","0,09772682769457715"
769,"0,0013824668882586031","0,019834517432302783","0,09733829723945346"
770,"0,0013663467366711968","0,01964999692686234","0,09695077834041772"
771,"0,0013504489443524035","0,01946716042496043","0,09656427443334994"
772,"0,001334770053705796","0,019285993310154348","0,09617878886330798"
773,"0,0013193066655808534","0,019106481077589863","0,09579432488554222"
774,"0,0013040554382290693","0,01892860933346977","0,09541088566650245"
775,"0,0012890130862792373","0,018752363794517366","0,0950284742848373"
776,"0,0012741763797315493","0,018577730287434986","0,0946470937323857"
777,"0,0012595421429701724","0,01840469474835795","0,09426674691516095"
778,"0,0012451072537939657","0,01823324322230407","0,09388743665432694"
779,"0,001230868642465003","0,018063361862618973","0,09350916568716683"
780,"0,0012168232907745708","0,017895036930417434","0,09313193666804409"
781,"0,001202968231126332","0,017728254794021004","0,09275575216935597"
782,"0,001189300545636329","0,017563001928392056","0,0923806146824793"
783,"0,0011758173652495225","0,017399264914564498","0,09200652661870885"
784,"0,001162515868872561","0,01723703043907135","0,09163349031018815"
785,"0,0011493932825224792","0,017076285293369364","0,09126150801083256"
786,"0,0011364468784910383","0,01691701637326089","0,09089058189724526"
787,"0,0011236739745244095","0,016759210678313194","0,09052071406962534"
788,"0,0011110719330179291","0,016602855311275307","0,09015190655266876"
789,"0,0010986381602256378","0,016447937477492732","0,0897841612964618"
790,"0,0010863701054843328","0,01629444448432006","0,08941748017736696"
791,"0,0010742652604518695","0,016142363740531705","0,08905186499890172"
792,"0,0010623211583594416","0,015991682755730905","0,08868731749260989"
793,"0,0010505353732775855","0,01584238913975719","0,0883238393189255"
794,"0,001038905519395651","0,015694470602092392","0,08796143206802964"
795,"0,0010274292503144949","0,015547914951265424","0,08760009726069995"
796,"0,0010161042583521432","0,015402710094255914","0,08723983634915278"
797,"0,0010049282738621873","0,015258844035896875","0,0868806507178783"
798,"0,0009938990645646782","0,015116304878276528","0,08652254168446842"
799,"0,0009830144348892795","0,014975080820139408","0,08616551050043744"
800,"0,0009722722253304632","0,014835160156286907","0,08580955835203596"
801,"0,0009616703118145079","0,014696531276977343","0,08545468636105723"
802,"0,0009512066050780973","0,014559182667325714","0,08510089558563683"
803,"0,0009408790500582898","0,014423102906703239","0,08474818702104528"
804,"0,0009306856252936531","0,014288280668136788","0,08439656160047358"
805,"0,0009206243423363565","0,014154704717708357","0,0840460201958119"
806,"0,0009106932451750134","0,014022363913954637","0,08369656361842137"
807,"0,0009008904096680757","0,01389124720726684","0,08334819261989905"
808,"0,0008912139429875827","0,013761343639290853","0,08300090789283589"
809,"0,000881661983073074","0,01363264234232782","0,08265471007156817"
810,"0,0008722326980954688","0,013505132538735271","0,08230959973292196"
811,"0,0008629242859307388","0,013378803540328874","0,08196557739695103"
812,"0,0008537349736431763","0,013253644747784895","0,08162264352766792"
813,"0,0008446630169780924","0,013129645650043478","0,0812807985337685"
814,"0,0008357066998637598","0,013006795823712825","0,08094004276934987"
815,"0,0008268643339224323","0,012885084932474334","0,0806003765346217"
816,"0,0008181342579902694","0,012764502726488814","0,08026180007661095"
817,"0,0008095148376460008","0,012645039041803828","0,07992431358986035"
818,"0,0008010044647481665","0,012526683799762248","0,07958791721712007"
819,"0,0007926015569807732","0,012409427006412108","0,07925261105003328"
820,"0,0007843045574072101","0,012293258751917795","0,07891839512981517"
821,"0,0007761119340322676","0,01217816920997269","0,07858526944792568"
822,"0,0007680221793721099","0,012064148637213286","0,07825323394673592"
823,"0,0007600338100320522","0,011951187372634875","0,0779222885201883"
824,"0,0007521453662919958","0,011839275837008847","0,07759243301445054"
825,"0,0007443554116993799","0,011728404532301678","0,07726366722856333"
826,"0,0007366625326695061","0,011618564041095656","0,07693599091508203"
827,"0,000729065338093103","0,011509745026011393","0,0766094037807121"
828,"0,0007215624589509914","0,011401938229132212","0,07628390548693859"
829,"0,0007141525479357193","0,0112951344714304","0,07595949565064956"
830,"0,0007068342790800352","0,011189324652195451","0,07563617384475346"
831,"0,0006996063473920754","0,011084499748464299","0,07531393959879067"
832,"0,0006924674684971352","0,010980650814453577","0,07499279239953903"
833,"0,0006854163782859043","0,010877768980994011","0,0746727316916136"
834,"0,0006784518325690451","0,01077584545496693","0,0743537568780605"
835,"0,0006715726067379953","0,010674871518742952","0,07403586732094503"
836,"0,0006647774954318773","0,0105748385296229","0,07371906234193402"
837,"0,0006580653122104046","0,01047573791928099","0,07340334122287247"
838,"0,0006514348892326676","0,010377561193210283","0,07308870320635451"
839,"0,0006448850769416947","0,010280299930170506","0,07277514749628879"
840,"0,0006384147437546757","0,010183945781638217","0,0724626732584582"
841,"0,0006320227757587482","0,010088490471259383","0,0721512796210741"
842,"0,0006257080764122368","0,009993925794304376","0,07184096567532502"
843,"0,0006194695662512481","0,009900243617125454","0,07153173047591993"
844,"0,0006133061826015206","0,009807435876616711","0,07122357304162595"
845,"0,0006072168792954307","0,00971549457967656","0,0709164923558009"
846,"0,000601200626394059","0,009624411802672747","0,07061048736692029"
847,"0,0005952564099142253","0,009534179690909961","0,07030555698909904"
848,"0,0005893832315603953","0,009444790458100004","0,07000170010260809"
849,"0,0005835801084613727","0,009356236385834608","0,06969891555438555"
850,"0,0005778460729116858","0,009268509823060876","0,0693972021585428"
851,"0,000572180172117581","0,009181603185559384","0,06909655869686537"
852,"0,0005665814679475391","0,009095508955424965","0,06879698391930886"
853,"0,0005610490366872287","0,00901021968055019","0,06849847654448944"
854,"0,0005555819687988165","0,008925727974111562","0,06820103526016974"
855,"0,0005501793686845511","0,008842026514058434","0,06790465872373945"
856,"0,0005448403544545436","0,008759108042604696","0,06760934556269105"
857,"0,0005395640576986653","0,008676965365723195","0,06731509437509062"
858,"0,000534349623262487","0,00859559135264295","0,06702190373004378"
859,"0,0005291962090271862","0,008514978935349143","0,06672977216815677"
860,"0,0005241029856933454","0,008435121108085924","0,06643869820199273"
861,"0,0005190691365685745","0,008356010926861997","0,0661486803165232"
862,"0,0005140938573588811","0,008277641508959065","0,0658597169695749"
863,"0,0005091763559637242","0,008200006032443063","0,06557180659227183"
864,"0,0005043158522746796","0,00812309773567827","0,06528494758947267"
865,"0,0004995115779776542","0,008046909916844232","0,06499913834020371"
866,"0,0004947627763585785","0,007971435933455567","0,06471437719808691"
867,"0,000490068702112518","0,007896669201884598","0,06443066249176375"
868,"0,00048542862115613894","0,007822603196886877","0,06414799252531435"
869,"0,0004808418104434642","0,00774923145112957","0,06386636557867222"
870,"0,00047630755778486287","0,007676547554722709","0,0635857799080345"
871,"0,0004718251616692104","0,007604545154753331","0,06330623374626795"
872,"0,00046739393108916375","0,00753321795482249","0,06302772530331038"
873,"0,00046301318536949186","0,007462559714585156","0,06275025276656794"
874,"0,0004586822539984073","0,007392564249292999","0,06247381430130802"
875,"0,0004544004764618423","0,007323225429340052","0,06219840805104795"
876,"0,0004501672020806175","0,00725453717981127","0,061924032137939414"
877,"0,0004459817898504472","0,0071864934800339635","0,061650684663148776"
878,"0,0004418436082847314","0,007119088363132128","0,0613783637072332"
879,"0,0004377520352600838","0,007052315915583654","0,061107067330512695"
880,"0,00043370645786454387","0,006986170276780418","0,06083679357343805"
881,"0,0004297062722484245","0,006920645638591259","0,060567540456954755"
882,"0,0004257508834777489","0,006855736244927832","0,060299305982862934"
883,"0,00042183970539022683","0,00679143639131333","0,06003208813417327"
884,"0,00041797216045372476","0,0067277404244541","0,05976588487545897"
885,"0,00041414767962718614","0,0066646427418140955","0,05950069415320394"
886,"0,0004103657022239529","0,006602137791192226","0,059236513896146994"
887,"0,00040662567577745036","0,0065402200703025435","0,05897334201562222"
888,"0,00040292705590918654","0,0064788841263572925","0,05871117640589562"
889,"0,0003992693061990281","0,006418124555652811","0,05845001494449793"
890,"0,0003956518980577088","0,006357936003158274","0,058189855492553705"
