step,S,E,I,R
377,"26,611887485621395","29,03268335010536","28,697129123326494","16,658300040946695"
378,"26,30943807120939","29,04480593101631","28,843970311210917","16,801785686563328"
379,"26,008896031355683","29,054899911559854","28,990198518965023","16,946005538119383"
380,"25,71028095840197","29,062965985397966","29,135796525485798","17,09095653071421"
381,"25,41361184370214","29,069005440243817","29,280747202712348","17,23663551334164"
382,"25,118907073839445","29,07302015570407","29,425033521101227","17,3830392493552"
383,"24,826184427240968","29,07501260074551","29,56863855505276","17,530164416960705"
384,"24,535461071189417","29,074985830789604","29,711545488284955","17,678007609735968"
385,"24,246753559231916","29,072943484439207","29,853737619151428","17,826565337177392"
386,"23,96007782898497","29,06888977984176","29,995198365900062","17,975834025273148"
387,"23,675449200334356","29,06282951069396","30,13591127186898","18,125810017102648"
388,"23,39288237402825","29,054768041893126","30,275860010616572","18,276489573461994"
389,"23,112391430661557","29,044711304840888","30,41502839098242","18,427868873515077"
390,"22,833989830048857","29,03266579240518","30,553400362075916","18,57994401546999"
391,"22,557690410983092","29,018638553546893","30,69096001818959","18,73271101728037"
392,"22,283505391376682","29,002637187617832","30,82769160363411","18,886165817371317"
393,"22,011446368781325","28,984669838337012","30,963579517492118","19,040304275389488"
394,"21,741524321282405","28,96474518745256","31,09860831828803","19,195122172976948"
395,"21,473749608763555","28,942872448096885","31,232762728571114","19,35061521456839"
396,"21,20813197453652","28,91906135784295","31,36602763940923","19,506779028211245"
397,"20,944680547331153","28,893322171469887","31,49838811479061","19,663609166408293"
398,"20,683403843640008","28,86566565344633","31,62982939593136","19,821101106982244"
399,"20,424309770411696","28,83610307014018","31,760336905486167","19,9792502539619"
400,"20,16740562808683","28,804646181763644","31,889896251660133","20,138051938489333"
401,"19,912698113970063","28,771307234062775","32,01849323221947","20,297501419747633"
402,"19,660193325931495","28,736098949760716","32,146113838399","20,45759388590873"
403,"19,409896766430375","28,69903451976423","32,27274425870461","20,618324455100723"
404,"19,161813346853794","28,66012759414317","32,39837088260873","20,779688176394245"
405,"18,915947392162828","28,619392272892703","32,522980304137114","20,941680030807287"
406,"18,67230264583831","28,576843096488293","32,64655932534536","21,104294932327974"
407,"18,430882275118247","28,532495036243475","32,769094959683514","21,2675277289547"
408,"18,191688876518604","28,486363484480684","32,89057443524754","21,431373203753118"
409,"17,9547244816291","28,43846424452538","33,010985197916106","21,595826075929356"
410,"17,71999056317535","28,38881352053388","33,13031491437178","21,760881001918936"
411,"17,48748804133864","28,337427907165253","33,24855147500526","21,926532576490793"
412,"17,257217290324387","28,284324379107854","33,365682996701885","22,09277533386582"
413,"17,029178145170263","28,2295202804709","33,48169782550946","22,25960374884933"
414,"16,803369908784774","28,173033314051683","33,59658453918662","22,427012237976875"
415,"16,579791359207064","28,114881530488876","33,710331949631204","22,59499516067281"
416,"16,35844075707855","28,0550833173125","33,82292910518794","22,763546820420967"
417,"16,139315853316933","27,993657387900996","33,934365292835125","22,932661465946907"
418,"15,92241389698311","27,930622770355807","34,04463004024996","23,102333292411082"
419,"15,707731643331417","27,86599879630394","34,15371311775227","23,27255644261233"
420,"15,495265362033603","27,799805089638717","34,26160454012655","23,443325008201093"
421,"15,285010845566942","27,73206155520899","34,3682945683223","23,614633030901725"
422,"15,076963417756865","27,662788367466977","34,47377371103278","23,786474503743335"
423,"14,871117942464481","27,59200595908469","34,57803272615229","23,9588433722985"
424,"14,66746883240943","27,5197350095489","34,68106262211237","24,13173353592926"
425,"14,46601005811847","27,44599643374437","34,782854659097296","24,30513884903982"
426,"14,266735156990322","27,370811370535076","34,883400350139254","24,47905312233531"
427,"14,069637242467271","27,294201171352775","34,98269146209391","24,653470124086006"
428,"13,874709013304175","27,216187388802343","35,08072001649697","24,828383581396476"
429,"13,681942762925525","27,13679176529297","35,17747829030251","25,003787181478963"
430,"13,491330388861376","27,056036221704186","35,27295881650393","25,179674572930477"
431,"13,302863402252997","26,97394284609552","35,367154384638454","25,356039367012997"
432,"13,11653293741924","26,890533882468326","35,46005804117622","25,532875138936188"
433,"12,932329761474731","26,805831719588152","35,55166308979502","25,71017542914207"
434,"12,750244283991135","26,71985887987587","35,641963091541925","25,887933744591045"
435,"12,570266566692856","26,632638008375388","35,73095186488297","26,066143560048754"
436,"12,392386333178697","26,544191861805793","35,818623485642306","26,24479831937317"
437,"12,216592978661174","26,454543297705257","35,904972286832155","26,423891436801384"
438,"12,042875579715297","26,36371526367408","35,98999285837505","26,603416298235544"
439,"11,87122290402886","26,27173078672378","36,073680046719915","26,78336626252742"
440,"11,701623420146392","26,17861296273901","36,15602895435355","26,96373466276102"
441,"11,534065307199162","26,08438494605885","36,237034939209174","27,144514807532786"
442,"11,368536464613777","25,989069939183647","36,31669361397372","27,325699982228834"
443,"11,205024521792128","25,89269118261346","36,39500084529569","27,5072834502987"
444,"11,043516847755619","25,795271944823835","36,47195275289535","27,68925845452518"
445,"10,884000560746848","25,696835512384368","36,547545708579115","27,871618218289658"
446,"10,726462537782059","25,597405180225316","36,621776335160064","28,054355946832555"
447,"10,570889424147948","25,497004242057173","36,69464150528652","28,237464828508354"
448,"10,417267642836608","25,395655980947943","36,76613834018066","28,420938036034787"
449,"10,265583403912562","25,29338366006251","36,836264208289236","28,604768727735692"
450,"10,115822713806125","25,19021051356832","36,90501672384842","28,78895004877714"
451,"9,96797138452751","25,08615973771125","36,97239374536486","28,97347513239638"
452,"9,82201504279631","24,981254482065335","37,03839337401515","29,158337101123205"
453,"9,677939139081229","24,875517840959766","37,10301395196573","29,34352906799328"
454,"9,535728956545148","24,76897284508625","37,16625406061549","29,529044137753107"
455,"9,395369619890841","24,661642453289694","37,22811251876328","29,714875408056184"
456,"9,256846104102856","24,553549544544786","37,288588380702365","29,90101597065"
457,"9,12014324308131","24,44471691012088","37,347680934244295","30,08745891255351"
458,"8,985245738163606","24,335167245937377","37,40538969867428","30,274197317224733"
459,"8,852138166530196","24,224923145111415","37,461714422640284","30,461224265718105"
460,"8,720804989490865","24,11400709069963","37,51665508197819","30,648532837831308"
461,"8,591230560648123","24,002441448635373","37,570211877475295","30,8361161132412"
462,"8,463399133934542","23,8902484608626","37,622385232574274","31,023967172628577"
463,"8,337294871521108","23,77745023866741","37,67317579102003","31,21207909879145"
464,"8,212901851593827","23,664068756208017","37,722584414451596","31,40044497774655"
465,"8,090204075996063","23,550125844243702","37,770612179941416","31,58905789981881"
466,"7,969185477734269","23,43564318406306","37,817260377484146","31,777910960718515"
467,"7,8498299283449855","23,320642301611713","37,862530507437356","31,966997262605936"
468,"7,732121245121161","23,20514456181942","37,90642427791628","32,156309915143126"
469,"7,616043198196071","23,089171163126316","37,948943602144894","32,34584203653271"
470,"7,501579517483262","22,972743132207864","37,99009059576544","32,53558675454343"
471,"7,388713899471172","22,855881318897875","38,029867574108685","32,72553720752226"
472,"7,277430013871226","22,738606391308842","38,06827704942712","32,9156865453928"
473,"7,167711510118408","22,620938831148575","38,10532172809307","33,10602793063994"
474,"7,05954202372347","22,50289892923203","38,14100450776409","33,29655453928041"
475,"6,952905182476108","22,38450678118707","38,175328474517585","33,48725956181923"
476,"6,847784612498603","22,265782283352703","38,20829689995687","33,678136204191816"
477,"6,744163944149572","22,146745128868208","38,23991323829061","33,8691776886916"
478,"6,642026817777657","22,02741480395144","38,27018112338784","34,06037725488305"
479,"6,541356889325082","21,9078105843645","38,29910436581042","34,25172816049999"
480,"6,442137835781211","21,787951532064724","38,32668694982501","34,44322368232904"
481,"6,344353360486316","21,667856492038972","38,352933030396535","34,63485711707816"
482,"6,2479871982859585","21,54754408931894","38,37784693016494","34,82662178223015"
483,"6,153023120536474","21,427032726175234","38,401433136407306","35,01851101688097"
484,"6,059444939962197","21,30634057948776","38,42369629798702","35,21051818256301"
485,"5,967236515365174","21,185485598289905","38,44464122229196","35,40263666405294"
486,"5,876381756188234","21,064485501483944","38,464272872163406","35,5948598701644"
487,"5,786864626932382","20,94335777572496","38,48259636281743","35,787181234525214"
488,"5,698669151429608","20,822119673470485","38,4996169587606","35,9795942163393"
489,"5,611779416972284","20,700788211193107","38,5153400707015","36,172092301133105"
490,"5,526179578300422","20,579380167753037","38,52977125245992","36,36466900148661"
491,"5,4418538614481715","20,457912082927756","38,54291619787515","36,55731785774891"
492,"5,358786567450991","20,33640025609566","38,554780737715056","36,75003243873829"
493,"5,276962075915037","20,21486074507066","38,56537083658744","36,94280634242686"
494,"5,196364848450375","20,093309365084615","38,57469258985521","37,1356331966098"
495,"5,116979431969701","19,971761687914444","38,58275222055678","37,32850665955908"
496,"5,038790461854306","19,850233041150695","38,58955607633313","37,52142042066187"
497,"4,9617826649891095","19,728738507604383","38,595110626362974","37,714368201043534"
498,"4,885940862668624","19,607292924848824","38,5994224583072","37,90734375417535"
499,"4,811249973375772","19,48591088489319","38,60249827526415","38,10034086646689"
500,"4,737695015435533","19,3646067339845","38,60434489273676","38,29335335784321"
501,"4,665261109545445","19,24339457253474","38,60496923561292","38,48637508230689"
502,"4,593933481185008","19,122288255169828","38,604378335160206","38,679399928484955"
503,"4,523697462906107","19,00130139089703","38,60257932603611","38,87242182016075"
504,"4,454538496506573","18,880447343387594","38,599579443314894","39,06543471679093"
505,"4,386442135089064","18,759739231371228","38,5953860195322","39,2584326140075"
506,"4,319394045007439","18,63918992913914","38,59000648174825","39,45140954410517"
507,"4,25338000770286","18,51881206715233","38,5834483486309","39,64435957651391"
508,"4,188385921431848","18,398618032751816","38,575719227559276","39,83727681825706"
509,"4,124397802888555","18,27861997096759","38,566826811748996","40,030155414394855"
510,"4,061401788723501","18,15882978542297","38,55677887739993","40,2229895484536"
511,"3,9993841369610896","18,03925913933115","38,545583280867156","40,415773442840596"
512,"3,938331228318154","17,919919456580775","38,53324795585613","40,60850135924493"
513,"3,878229567425847","17,800821922907275","38,519780910642666","40,80116759902421"
514,"3,8190657839571656","17,68197748714688","38,50519022531852","40,993766503577426"
515,"3,7608266336624028","17,563396862570176","38,4894840490634","41,18629245470402"
516,"3,7034989993148217","17,445090528292056","38,47267059744379","41,37873987494933"
517,"3,6470698915688406","17,327068730755116","38,45475814973948","41,571103227936554"
518,"3,5915264497330086","17,2093414852834","38,43575504629833","41,763377018685254"
519,"3,5368559424600425","17,09191857770353","38,415669685919674","41,955555793916744"
520,"3,4830457683561904","16,97480956603035","38,394510523267115","42,14763414234634"
521,"3,4300834565121616","16,858023782214076","38,372286066311084","42,339606694962676"
522,"3,3779566669578625","16,741570333946235","38,34900487380167","42,53146812529423"
523,"3,3266531910431465","16,62545810652149","38,32467555277213","42,72321314966324"
524,"3,276160951746781","16,50969576475264","38,299306756073484","42,9148365274271"
525,"3,226468003915803","16,394291754936088","38,272907179940646","43,106333061207465"
526,"3,1775625344374197","16,279254306865113","38,24548556159031","43,29769759710717"
527,"3,1294328623455874","16,164591435888294","38,21705067685101","43,48892502491512"
528,"3,0820674388643736","16,050310945010626","38,18761133782564","43,68001027829937"
529,"3,0354548473901874","15,936420427034706","38,15717639058662","43,8709483349885"
530,"2,9895838034149285","15,822927266739619","38,12575471290403","44,06173421694143"
531,"2,9444431543920895","15,709838643095061","38,09335521200691","44,25236299050595"
532,"2,9000218795478045","15,597161531508396","38,05998682237783","44,442829766565985"
533,"2,856309089638816","15,484902706102302","38,02565850358102","44,63312970067788"
534,"2,813294026659299","15,373068742020797","37,99037923812414","44,82325799319578"
535,"2,770966063498453","15,261666017761435","37,95415802935373","45,0132098893864"
536,"2,729314703550732","15,150700717531542","37,917003899384575","45,20298067953317"
537,"2,6883295802805613","15,040178833626397","37,87892588706297","45,392565699030094"
538,"2,648000456743355","14,93010616882734","37,83993304596392","45,58196032846541"
539,"2,608317225064602","14,82048833881782","37,800034442422366","45,77115999369523"
540,"2,569269905878778","14,711330774615465","37,75923915359843","45,96016016590734"
541,"2,53084864772978","14,60263872501831","37,71755626557659","46,14895636167533"
542,"2,4930437264345695","14,494417259063336","37,67499487149889","46,337544143003214"
543,"2,4558455444116607","14,386671268495611","37,63156406973203","46,52591911736071"
544,"2,4192446299760593","14,279405470246257","37,587272962068326","46,714076937709365"
545,"2,3832316366022264","14,172624408917626","37,54213065196045","46,902013302519705"
546,"2,3477973421566003","14,066332459274076","37,49614624278983","47,089723955779505"
547,"2,31293264810118","13,960533828736756","37,44932883616862","47,27720468699346"
548,"2,2786285786696348","13,855232559880934","37,40168753027514","47,4644513311743"
549,"2,2448762800173747","13,750432532934385","37,35323141822257","47,65145976882568"
550,"2,211667019346972","13,646137468275445","37,3039695864608","47,838225925916795"
551,"2,1789921840102995","13,542350928929363","37,25391111321125","48,0247457738491"
552,"2,1468432805887145","13,439076323061654","37,20306506693449","48,211015329415154"
553,"2,115211933952575","13,336316906467177","37,15144050483044","48,39703065474983"
554,"2,0840898863013484","13,234075785053731","37,09904647137096","48,58278785727398"
555,"2,0534689961855435","13,132355917319","37,04589199686464","48,768283089630835"
556,"2,0233412375116426","13,031160116819711","36,99198609605351","48,953512549615155"
557,"1,993698698531206","12,93049105463195","36,937337766741436","49,13847248009542"
558,"1,9645335808152615","12,830351261801576","36,881955988454045","49,32315916892913"
559,"1,935838198215076","12,730743131783745","36,82584972112979","49,5075689488714"
560,"1,9076049758103668","12,631668922870618","36,76902790384198","49,69169819747705"
561,"1,879826448845979","12,533130760606301","36,71149945355148","49,87554333699626"
562,"1,8524952616580264","12,435130640188191","36,65327326388979","50,059100834264015"
563,"1,825604166590457","12,337670428853878","36,59435820397222","50,242367200583466"
564,"1,7991460229029816","12,240751868252815","36,5347631172409","50,425338991603326"
565,"1,7731137956712641","12,144376576802003","36,47449682033722","50,60801280718953"
566,"1,7475005546802513","12,048546052024996","36,41356810200356","50,790385291291216"
567,"1,7222994733114836","11,953261672873513","36,351985722013794","50,97245313180123"
568,"1,697503827425206","11,858524702031055","36,28975841013246","51,1542130604113"
569,"1,673106994238063","11,764336288197887","36,22689486510211","51,33566185246196"
570,"1,6491024511971404","11,67069746835683","36,16340375365858","51,51679632678747"
571,"1,6254837748510849","11,577609170019317","36,09929370957385","51,697613345555766"
572,"1,602244639719007","11,485072213451202","36,03457333272617","51,87810981410364"
573,"1,5793788171578498","11,393087313877846","35,96925118819705","52,05828268076727"
574,"1,5568801742288723","11,301655083668045","35,90333580539484","52,23812893670826"
575,"1,5347426725638817","11,210776034496355","35,83683567720455","52,41764561573523"
576,"1,5129603672318162","11,120450579483457","35,769759259163486","52,596829794121255"
577,"1,4915274056062566","11,030679035314181","35,70211496866251","52,77567859041707"
578,"1,4704380262344288","10,941461624332867","35,633911184172334","52,95418916526039"
579,"1,4496865577082239","10,852798476615742","35,5651562444948","53,13235872118125"
580,"1,4292674175377538","10,764689632020055","35,49585844803848","53,31018450240372"
581,"1,4091751110279267","10,677135042209681","35,42602605211849","53,487663794643915"
582,"1,3894042301585119","10,590134572656998","35,35566727227999","53,66479392490451"
583,"1,3699494524681426","10,503688004620797","35,28479028164516","53,84157226126591"
584,"1,35080553994268","10,417795037100051","35,21340321028314","54,017996212674134"
585,"1,331967337908349","10,332455288763382","35,14151414460273","54,19406322872555"
586,"1,3134297739300302","10,247668299854068","35,06913112676735","54,36977079944856"
587,"1,2951878567150787","10,163433534070478","34,99626215413206","54,54511645508239"
588,"1,2772366750230195","10,079750380421832","34,922915178702105","54,720097765853055"
589,"1,2595713965814526","9,996618155059181","34,849098106612814","54,89471234174656"
590,"1,2421872670084821","9,91403610308156","34,77481879763034","55,06895783227963"
591,"1,2250796087419697","9,832003400317257","34,700085064673","55,24283192626778"
592,"1,2082438199758934","9,75051915508016","34,6249046733528","55,41633235159115"
593,"1,1916753736040784","9,669582409901174","34,54928534153684","55,58945687495792"
594,"1,1753698161715518","9,589192143234689","34,47323473892817","55,7622033016656"
595,"1,1593227668337567","9,509347271140136","34,396760486665876","55,93456947536024"
596,"1,143529916323848","9,430046648938644","34,31987015694395","56,10655327779357"
597,"1,1279870259282774","9,351289072844828","34,24257127264862","56,27815262857829"
598,"1,1126899264708627","9,273073281573796","34,164871307013826","56,44936548494153"
599,"1,097634517305521","9,195397957923399","34,08677768329449","56,6201898414766"
600,"1,0828167653178364","9,11826173033185","34,008297774457255","56,79062372989308"
601,"1,0682327039356172","9,041663174410752","33,929438902888286","56,960665218765364"
602,"1,0538784321485872","8,965600814453675","33,85020834011795","57,1303124132798"
603,"1,039750113537345","8,890073124920379","33,7706133065619","57,299563454980394"
604,"1,025843975311712","8,815078531896807","33,69066097127829","57,468416521513205"
605,"1,012156307358581","8,74061541453097","33,610358451740865","57,6368698263696"
606,"0,9986834612993682","8,666682106444872","33,52971281362748","57,8049216186283"
607,"0,9854218495571555","8,593276897122635","33,448731070623786","57,97257018269644"
608,"0,9723679444336094","8,520398033274956","33,367420184241894","58,139813838049555"
609,"0,9595182771957466","8,448043720180069","33,28578706365344","58,30665093897076"
610,"0,9468694371726094","8,376212123001405","33,20383856553697","58,47307987428903"
611,"0,9344180708619083","8,304901368082092","33,1215814939393","58,63909906711671"
612,"0,9221608810466757","8,234109544216503","33,039022600150425","58,80470697458641"
613,"0,9100946259219724","8,16383470389904","32,95616858259184","58,96990208758716"
614,"0,8982161182316772","8,094074864550343","32,87302608671787","59,13468293050012"
615,"0,886522224415384","8,024828009721134","32,78960170492979","59,29904806093371"
616,"0,875009863765424","7,956092090273882","32,705901976502346","59,462996069458356"
617,"0,8636760075940242","7,887865025542543","32,621933387522574","59,626525579340864"
618,"0,8525176784106049","7,820144704470537","32,537702370840385","59,78963524627848"
619,"0,8415319491092171","7,75292898672722","32,45321530603089","59,95232375813268"
620,"0,8307159421661101","7,686215703803054","32,36847851936801","60,11458983466283"
621,"0,8200668288474169","7,620002660083716","32,2834982838092","60,27643222725967"
622,"0,8095818284269399","7,554287633903356","32,198280818990995","60,43784971867871"
623,"0,7992582074140121","7,48906837857725","32,11283229123507","60,59884112277367"
624,"0,7890932787914064","7,424342623414083","32,027158813564675","60,75940528422984"
625,"0,7790844012632604","7,360108074708089","31,941266445730992","60,91954107829766"
626,"0,7692289785129782","7,29636241671129","31,855161194249416","61,079247410526314"
627,"0,7595244584710699","7,233103312586085","31,76884901244528","61,23852321649756"
628,"0,7499683325928811","7,170328405338413","31,682335800508913","61,39736746155979"
629,"0,7405581351461661","7,108035318731744","31,595627405559753","61,555779140562336"
630,"0,7312914425084495","7,046221658182143","31,508729621719272","61,71375727759013"
631,"0,7221658724741224","6,984885011634648","31,421648190192496","61,871300925698726"
632,"0,7131790835712134","6,924022950421211","31,334388799357882","62,02840916664969"
633,"0,7043287743877717","6,8636330301004405","31,246957084865308","62,18508111064648"
634,"0,6956126829077993","6,803712791279409","31,159358629741984","62,3413158960708"
635,"0,6870285858566623","6,744259760417751","31,07159896450607","62,49711268921951"
636,"0,6785742980559137","6,685271450614322","30,983683567287716","62,652470684042044"
637,"0,6702476717874548","6,626745362376638","30,895617863957423","62,807389101878485"
638,"0,6620465961669588","6,568678984373368","30,8074072282614","62,96186719119827"
639,"0,6539689965264837","6,511069794170109","30,719056981963828","63,11590422733958"
640,"0,6460128338061927","6,453915258948699","30,63057239499571","63,269499512249396"
641,"0,6381761039551048","6,397212836210301","30,54195868561022","63,42265237422438"
642,"0,6304568373407917","6,3409599744625105","30,45322102054427","63,57536216765243"
643,"0,6228530981679392","6,285154113890738","30,36436451518617","63,72762827275515"
644,"0,615362983905688","6,229792687014082","30,27539423374915","63,87945009533108"
645,"0,6079846247236679","6,174873119325961","30,186315189450546","64,03082706649982"
646,"0,6007161829366388","6,120392829919731","30,09713234469655","64,18175864244708"
647,"0,5935558524576506","6,066349232099522","30,007850611272264","64,33224430417056"
648,"0,5865018582596326","6,012739733976544","29,918474850536896","64,48228355722692"
649,"0,5795524558453221","5,9595617390510895","29,829009873623978","64,63187593147961"
650,"0,5727059307254436","5,906812646780457","29,73946044164637","64,78102098084773"
651,"0,5659605979050454","5,854489853133051","29,64983126590594","64,92971828305596"
652,"0,5593148013779025","5,8025907511288635","29,56012700810774","65,07796743938549"
653,"0,5527669136288944","5,751112731366582","29,470352280578492","65,22576807442603"
654,"0,5463153351442641","5,7000531825375464","29,380511646489268","65,37311983582892"
655,"0,5399584939296654","5,64940949192677","29,290609620082197","65,52002239406136"
656,"0,5336948450359065","5,599179045901261","29,20065066690105","65,66647544216177"
657,"0,5275228700922948","5,54935923038586","29,11063920402556","65,81247869549627"
658,"0,5214410768474913","5,499947431326804","29,02057960030929","65,9580318915164"
659,"0,515447998717779","5,450941035143249","28,93047617662101","66,10313478951794"
660,"0,5095421943426536","5,402337429166941","28,840333206089337","66,24778717040104"
661,"0,503722247147642","5,354134002070283","28,75015491435056","66,39198883643148"
662,"0,4979867649142561","5,306328144282966","28,65994547979951","66,53573961100324"
663,"0,49233437935698704","5,258917248397405","28,569709033843342","66,67903933840223"
664,"0,4867637457072496","5,211898709563169","28,4794496611581","66,82188788357145"
665,"0,48127354230418173","5,1652699258706045","28,38917139994794","66,96428513187723"
666,"0,47586247019220806","5,119028298723872","28,298878242206907","67,10623098887697"
667,"0,47052925272527535","5,073171233203566","28,208574133983113","67,24772538008801"
668,"0,465272635177668","5,027696138419137","28,11826297564523","67,38876825075793"
669,"0,4600913843613127","4,982600427851302","28,027948622151197","67,52935956563616"
670,"0,45498428824948167","4,93788151968462","27,937634883318953","67,66949930874691"
671,"0,4499501556068041","4,893536837130451","27,847325524099205","67,8091874831635"
672,"0,4449878156254965","4,849563808740455","27,757024264850013","67,94842411078399"
673,"0,44009611756772243","4,805959868710825","27,66673478161317","68,08720923210824"
674,"0,4352739304139942","4,7627224571774445","27,57646070639221","68,2255429060163"
675,"0,4305201425175275","4,719849020502136","27,486205627432025","68,36342520954827"
676,"0,4258336612644629","4,677337011550179","27,395973089499886","68,50085623768543"
677,"0,4212134127398671","4,635183889959273","27,30576659416789","68,63783610313293"
678,"0,4166583413994284","4,593387122400118","27,215589600096642","68,77436493610377"
679,"0,4121674097467616","4,551944182828784","27,12544552332016","68,91044288410424"
680,"0,4077395980162373","4,51085255273102","27,035337737531844","69,04607011172084"
681,"0,4033739038612534","4,4701097213586936","26,945269574371498","69,1812468004085"
682,"0,39906934204786404","4,429713185958495","26,855244323713226","69,31597314828036"
683,"0,39482494415368624","4,389660451993088","26,765265233954246","69,45024936989893"
684,"0,39063975827200126","4,349949033354842","26,675335512304404","69,5840756960687"
685,"0,38651284872097114","4,310576452572324","26,58545832507643","69,71745237363022"
686,"0,38244329575789077","4,2715402410096805","26,495636797976772","69,8503796652556"
687,"0,3784301952983968","4,232837939059078","26,405874016396982","69,98285784924549"
688,"0,3744726586405552","4,194467096326329","26,316173025705588","70,11488721932747"
689,"0,3705698121937509","4,156425271809869","26,226536831540326","70,246468084456"
690,"0,36672079721230283","4,118710034073218","26,136968400100724","70,3776007686137"
691,"0,3629247695337295","4,08131896141106","26,04747065844095","70,50828561061421"
692,"0,35918089932159036","4,044249642009088","25,958046494762854","70,63852296390641"
693,"0,35548837081282975","4,007499674097758","25,86869875870913","70,76831319638022"
694,"0,35184638206955","3,971066666100061","25,77943026165656","70,89765669017376"
695,"0,3482541447351428","3,9349482367734674","25,69024377700928","71,02655384148204"
696,"0,3447108837947073","3,899142015346168","25,601142040491965","71,15500506036709"
697,"0,3412158373396848","3,863645641647729","25,512127750442968","71,28301077056955"
698,"0,3377682563366415","3,828456766234295","25,42320356810723","71,41057140932176"
699,"0,3343674044001302","3,7935730505084635","25,33437211792904","71,5376874271623"
700,"0,33101255756956427","3,758992166833945","25,245635987844476","71,66435928775194"
701,"0,3277030040900369","3,724711798645133","25,156997729573593","71,79058746769115"
702,"0,32443804419702005","3,690729640551698","25,068459858912174","71,91637245633902"
703,"0,3212169899048787","3,6570433984383226","24,980024856023128","72,04171475563358"
704,"0,3180391647991358","3,623650789559682","24,891695165727395","72,1666148799137"
705,"0,31490390383242584","3,590549542630795","24,803473197794357","72,29107335574233"
706,"0,311810553124074","3,557737397912839","24,715361327231694","72,4150907217313"
707,"0,3087584697632402","3,5252121072945446","24,627361894574662","72,53866752836745"
708,"0,30574702161556716","3,4929714343692724","24,539477206174737","72,66180433784032"
709,"0,3027755871332737","3,461013154507873","24,451709534487556","72,7845017238712"
710,"0,29984355516863337","3,4293350549274346","24,364061118360198","72,90676027154365"
711,"0,29695032479078187","3,3979349347560115","24,27653416331767","73,02858057713544"
712,"0,29409530510579507","3,366810605093438","24,189130841848645","73,14996324795203"
713,"0,2912779150799822","3,3359598890683166","24,101853293690336","73,27090890216127"
714,"0,28849758336633874","3,305380621891277","24,014703626112567","73,39141816862971"
715,"0,28575374813410415","3,275070650904599","23,927683914200916","73,51149168676028"
716,"0,2830458569013711","3,245027835628286","23,840796201138957","73,63113010633128"
717,"0,28037336637069293","3,2152500478026815","23,754042498489547","73,75033408733698"
718,"0,27773574226763786","3,1857351714277096","23,667424786475127","73,86910429982943"
719,"0,2751324591822378","3,1564811027988324","23,58094501425703","73,98744142376181"
720,"0,27256300041328185","3,1274857505398","23,494605100213732","74,10534614883309"
721,"0,27002685781540486","3,0987470356322793","23,40840693221806","74,22281917433416"
722,"0,26752353164892123","3,07026289144244","23,322352367913293","74,33986120899526"
723,"0,265052530432357","3,0420312637445797","23,23644323498815","74,45647297083482"
724,"0,2626133707976317","3,0140501107418594","23,150681331450656","74,57265518700976"
725,"0,26020557734784394","2,9863174030842288","23,065068425900822","74,688408593667"
726,"0,2578286825176146","2,958831123883616","22,97960625780216","74,80373393579652"
727,"0,25548222643594226","2,931589268726452","22,894296537751984","74,91863196708553"
728,"0,2531657567915266","2,9045898456836032","22,80914094775049","75,03310344977429"
729,"0,250878828700516","2,8778308753177777","22,72414114146857","75,14714915451304"
730,"0,24862100457663605","2,85131039068848","22,639298744514406","75,26076986022039"
731,"0,24639185400365715","2,825026437354574","22,55461535469872","75,37396635394296"
732,"0,24419095361015872","2,798977073374527","22,470092542298772","75,48673943071645"
733,"0,24201788694654983","2,773160369304391","22,385731850321026","75,59908989342794"
734,"0,23987224436430557","2,7475744081935916","22,301534794762464","75,71101855267955"
735,"0,2377536228973795","2,722217285578582","22,21750286487059","75,82252622665337"
736,"0,2356616261457534","2,697087109474422","22,133637523402022","75,93361374097772"
737,"0,23359586416108583","2,6721820003643453","22,049940206879757","76,04428192859473"
738,"0,23155595333442192","2,6475000911873656","21,966412325849003","76,15453162962913"
739,"0,22954151628592728","2,6230395273239866","21,88305526513163","76,26436369125838"
740,"0,22755218175660963","2,5987984665800643","21,79987038407921","76,37377896758404"
741,"0,2255875845019924","2,574775079168881","21,716859016824614","76,48277831950445"
742,"0,22364736518770495","2,5509675476914797","21,634022472532177","76,59136261458858"
743,"0,22173117028695508","2,5273740671153146","21,55136203564643","76,69953272695123"
744,"0,21983865197984945","2,503992844751267","21,468878966139354","76,80728953712946"
745,"0,2179694680545288","2,4808221002290747","21,38657449975617","76,91463393196015"
746,"0,21612328181008508","2,4578600654712277","21,30444984825968","77,02156680445893"
747,"0,21429976196122796","2,4351049846653727","21,222506199673095","77,12808905370022"
748,"0,2124985825446693","2,412555114235278","21,140744718521383","77,23420158469858"
749,"0,21071942282719425","2,3902087228104003","21,059166546071125","77,3399053082912"
750,"0,20896196721538834","2,3680640911941024","20,977772800568875","77,44520114102154"
751,"0,20722590516699058","2,346119512330559","20,89656457747797","77,55009000502439"
752,"0,20551093110384272","2,324373291270401","20,815542949713887","77,65457282791178"
753,"0,203816744326406","2,3028237451351337","20,73470896787802","77,75865054266035"
754,"0,20214304892981652","2,2814692030803716","20,654063660489985","77,86232408749974"
755,"0,20048955372145139","2,260308006257933","20,57360803421834","77,9655944058022"
756,"0,1988559721399779","2,2393385077768273","20,493343074109827","78,06846244597328"
757,"0,197242022175859","2,2185590726631776","20,413269743817047","78,17092916134384"
