step,S,I,R
212,"19,14182676389626","40,371229895348634","41,486943340755104"
213,"18,835775639578557","40,273568720712845","41,89065563970859"
214,"18,535346370418758","40,17126230266552","42,29339132691572"
215,"18,24045993045169","40,064436119605936","42,69510394994237"
216,"17,951036666421665","39,953215022439906","43,09574831113843"
217,"17,66699641778434","39,83772312085283","43,49528046136283"
218,"17,38825863098482","39,718083676443825","43,89365769257136"
219,"17,114742468096463","39,59441900256774","44,2908385293358"
220,"16,846366909917116","39,46685037072141","44,68678271936148"
221,"16,583050853630393","39,33549792330091","45,0814512230687"
222,"16,324713205149216","39,20048059254908","45,47480620230171"
223,"16,071272966267085","39,06191602550572","45,866811008227195"
224,"15,822649316749736","38,91992051476801","46,25743016848225"
225,"15,578761691505797","38,77460893486427","46,646629373629935"
226,"15,339529852980021","38,6260946840414","47,03437546297858"
227,"15,1048739589167","38,474489631264305","47,420636409819"
228,"14,87471462564387","38,319904068224496","47,805381306131636"
229,"14,648972987031241","38,162446666154885","48,18858034681388"
230,"14,427570749276182","38,002224437248394","48,57020481347543"
231,"14,210430241672904","37,839342700479186","48,95022705784791"
232,"13,997474463520067","37,67390505162723","49,328620484852706"
233,"13,78862712732156","37,50601333730947","49,70535953536898"
234,"13,58381269843423","37,3357676328237","50,080419668742074"
235,"13,382956431314808","37,16326622361488","50,453777345070314"
236,"13,185984402516395","36,988605590177144","50,825410007306466"
237,"12,99282354058257","36,8118803962092","51,19529606320824"
238,"12,80340165298456","36,633183479845115","51,56341486717033"
239,"12,617647450243991","36,45260584778723","51,92974670196878"
240,"12,435490567380592","36,27023667217276","52,29427276044665"
241,"12,256861582820804","36,086163290010816","52,65697512716838"
242,"12,081692034899723","35,900471205031785","53,01783676006849"
243,"11,909914436085078","35,71324409179611","53,376841472118805"
244,"11,741462285048122","35,52456380191511","53,73397391303676"
245,"11,576270076702391","35,33451037224169","54,08921955105591"
246,"11,414273310327298","35,14316203489437","54,44256465477833"
247,"11,255408495889515","34,950595228983204","54,79399627512728"
248,"11,099613158671023","34,756884613911865","55,14350222741711"
249,"10,946825842308652","34,56210308413512","55,49107107355623"
250,"10,796986110345902","34,36632178525652","55,83669210439758"
251,"10,650034546393785","34,169610131356066","56,18035532225014"
252,"10,505912752993488","33,9720358234428","56,5220514235637"
253,"10,364563349269662","33,773664868932194","56,86177178179813"
254,"10,225929967459345","33,57456160205319","57,199508430487455"
255,"10,089957248397663","33,37478870509434","57,53525404650799"
256,"9,95659083603778","33,17440723040328","57,86900193355893"
257,"9,825777371078882","32,97347662305815","58,20074600586296"
258,"9,697464483772489","32,77205474413396","58,53048077209354"
259,"9,57160078597388","32,57019789449123","58,85820131953488"
260,"9,448135862502102","32,367960839018096","59,18390329847979"
261,"9,327020261868759","32,16539683126126","59,50758290686997"
262,"9,20820548643263","31,962557638384776","59,82923687518258"
263,"9,091643982034139","31,75949356639942","60,14886245156643"
264,"8,97728912716071","31,556253485608856","60,46645738723043"
265,"8,86509522169129","31,352884856222186","60,78201992208652"
266,"8,755017475265495","31,14943375408576","61,09554877064874"
267,"8,64701199532029","30,945944896490108","61,4070431081896"
268,"8,541035774834558","30,742461668010936","61,7165025571545"
269,"8,437046679819524","30,53902614634586","62,02392717383461"
270,"8,335003436590632","30,335679128111295","62,329317435298066"
271,"8,234865618854348","30,132460154566466","62,63267422657918"
272,"8,136593634641144","29,929407537234002","62,93399882812484"
273,"8,040148713114","29,726558383388806","63,23329290349718"
274,"7,945492891279738","29,52394862138918","63,53055848733107"
275,"7,852589000628745","29,32161302582628","63,825797973544965"
276,"7,761400653726846","29,119585242469917","64,11901410380322"
277,"7,671892230781436","28,917897812990628","64,41020995622792"
278,"7,584028866202421","28,716582199439735","64,69938893435783"
279,"7,497776435176985","28,515668808470775","64,98655475635222"
280,"7,413101540275812","28,31518701528724","65,27171144443693"
281,"7,32997149810701","28,11516518730317","65,55486331458981"
282,"7,248354326032752","27,9156307075044","65,83601496646284"
283,"7,168218728962387","27,71660999749972","66,11517127353788"
284,"7,0895340862346945","27,518128540252416","66,39233737351287"
285,"7,01227043860083","27,320210902483755","66,6675186589154"
286,"6,936398475318523","27,122880756741225","66,94072076794023"
287,"6,8618895213671145","26,926160903125222","67,21194957550765"
288,"6,788715524792145","26,73007329066894","67,48121118453889"
289,"6,716849044187314","26,53463903836708","67,74851191744558"
290,"6,646263236320894","26,33987845584983","68,01385830782925"
291,"6,576931843912864","26,145811063699366","68,27725709238776"
292,"6,508829183568399","25,952455613406837","68,53871520302475"
293,"6,441930133872634","25,759830106968533","68,79823975915882"
294,"6,376210123651042","25,56795181612044","69,05583806022851"
295,"6,311645120399173","25,376837301211104","69,31151757838971"
296,"6,248211618884974","25,186502429713194","69,56528595140182"
